DATATEC CO., LTD.;7355
Datatronics Technology, Inc;5923
PoLabs;7619
point electronic GmbH;4380
PLEXUS MULTIMEDIA PTE LTD;3230
Pocketec;4127
PMDTechnologies;7208
Xactex Corporation;3061
Davis AS;1524
PMC;6732
DEICY CORPORATION;2763
DATNET KFT;7597
Picostar, Inc.;2033
PIKAONE;6114
Delta Industrie Service;6013
Delta Tau Data Systems, Inc.;2722
Pigeon Point Systems;4459
Deltronics;5020
DeFelsko Corporation;5581
Picotest Corp.;5710
Pioneer CBC;8822
Dengen Automation Co., Ltd.;6060
Dengineer Co., Ltd.;34931
Picosecond Pulse Labs;6231
Picoquant GmbH;3597
X E Systems Inc.;4219
Tucker‐Davis Technologies, Inc. 2695
Planar Systems, Inc.;4827
deister electronic GmbH;7438
PixStream Incorporated;1794
DEKTEC Digital Video B.V.;4759
Pixim Inc.;7621
Delcom Engineering;4037
Delfin Technologies Ltd.;5661
PiKRON s.r.o.;5737
PixeLINK;6550
PILZ GMBH & CO. KG;5099
Pixela (Shanghai) Co., Ltd.;7312
Pivot International, Inc.;6250
Pirelli Cavi e Sistemi Telecom S.p.A.;4710
Delsy Electronic Components AG;3560
Pioneer Microsystems;1746
DIGIFRIENDS CO., LTD.;6307
PixelVision;2287
Domain Technologies, Inc.;1819
Docuport WC;6365
Pantone, Inc.;5748
TypeMatrix Inc.;7764
DOKING ELECTRONIC TECHNOLOGY CO., LTD.;7645
Pansignal Technology Inc.;3727
Paltronics, Inc.;4795
Dolphin Interactive;3020
Paradigm Electronics Inc.;6965
Panini S.P.A.;4639
Pangolin;5726
Don Alan Pty. Ltd.;4432
DIGIDENT LTD.;2648
Dolch Computer Systems;5044
D‐MAX Technology Co., Ltd.;5967
Parallel Technologies, Inc.;3092
Parallax, Inc.;5090
DLoG GmbH;6658
PAR Technologies, Inc.;2405
DMA Korea Co., Ltd;3691
TYPE TECHNOLOGY INC.;6040
DMC Co., Ltd.;2810
DME Corporation;6281
DMS;5788
DNA‐Technology;6554
DnC Tech., Inc.;3948
Dnova Corporation;1835
PaloDEx Group Oy;2624
DLP Design, Inc.;7267
Oxford Instruments (Medical Systems Division);1687
P & E Microcomputer Systems, Inc.;4951
OYO‐ELECTRIC CO., LTD.;4085
OYO Instruments;2349
WowWee Limited;6792
Hitachi High‐Tech Analytical Science Finland Oy;7683
PACIFIC CORPORATION;5918
UAB TELTONIKA;7442
Wolfvision GmbH;2587
OWEN Ltd.;5461
OUTLINE ELECTRONICS LTD.;7576
OTSUKA ELECTRONICS CO., LTD.;4673
Electrophysics Corp.;4730
Oxus Research S.A.;1814
Padcom Inc.;2660
Worldwide Productions Inc.;6191
PalmSource Inc.;5096
PalmMicro Communications, Inc.;3252
World Wide Licenses Limited;4433
World Touch Gaming , Inc.;4789
U.S. Digital Corp.;2505
Pakon;3847
P W Allen & Co.;5405
PAH‐RAN TECH., INC.;2696
P. R. Glassel & Associates, Inc.;7482
Wooju Communications Co., Ltd.;5101
Pacific Instruments, Inc.;5552
Wood Head Software & Electronics;5704
DIVERSIFIED TECHNICAL SYSTEMS, INC.7353
U.S. Digital Television, LLC;6432
PEI Electronics, Inc.;2150
Schneider Electric Japan Holdings Ltd.;4430
PennyLan;2413
Pendulum Instruments AB;5355
Pen Laboratory Inc.;6840
Digital Info Technology Pte. Ltd.;6593
Pegasus Technologies Ltd.;3616
Peekel Instruments B.V.;4889
Digital Ink, Inc.;2822
Digital Innovations;4123
PedalPax Corporation;5739
PeCon GmbH;7235
Digital Home Corporation;1285
IWATSU TEST INSTRUMENTS CORPORATION5076
Otoichi Corporation;6511
PerSen Technologies, Inc.;5813
Digilent Inc.;5187
DigiLife Technology Inc.;3497
Diginfo Technology Corporation;5862
Digisafe Pte. Ltd.;5021
Perpetual Technologies, LLC;2544
PENTTECH Engineering Systems AB;3365
digital design GmbH;6879
Performance Concepts, Inc.;2718
Digital Authentication Technologies, Inc.;6167
DIGITAL CHINA NETWORKS (BEIJING) LIMITED;7889
Digital Cube;5812
Pepperoni Light;3297
Digital Ally Inc.;7944
PATLITE Corporation;6426
Dionex Softron GmbH;2452
Payter BV;7309
Paxton Access Ltd.;4209
Dipl.‐Ing. Stefan Kunde;2971
Directed Electronics;6166
DISK KING Technology Co., Ltd.;6851
Diskware Co., Ltd.;4534
Paten Wireless Technology Inc.;4128
Wuhan Tianyu Information Industry Co., Ltd.;42533
DisplayPort (VESA);65281
DIGIDESIGN;3514
DIRECTV, Inc.;7829
Digi‐Tek, Inc.;2043
Par‐Tech Inc.;6151
Digital‐3, LLC.;2203
PEAK‐System‐Technik;3186
PdMA Corporation;7094
DigiTech;2517
Digitek Spa;5264
Peavey Electronics;5378
Digitel Co. LTD;2441
PCO AG;7346
DILANO GmbH;6665
PChome Online Inc.;6008
Dimentor;4083
DiMoto;7761
DigiTech Systems Co., Ltd.;5660
Momentum Data System;2144
MODMEN Co., Ltd.;6538
First Silicon Solutions, Inc.;3302
FirstPaper, LLC;7836
Moeller;6282
Fischer‐Zoth GmbH;6683
Fishcamp Engineering;6279
Fisher and Paykel Healthcare Limited;7258
Modular Communication Systems, Inc.;6855
Fidelica Microsystems, Inc.;3293
First Person Gaming;1780
MURATA MACHINERY, LTD.;4420
FIELDSERVER TECHNOLOGIES;3370
Moore Industries International;7686
Moog Japan Ltd.;6915
MONYA Corporation;4531
Filmetrics, Inc.;4461
FILTRONIC DEFENCE LIMITED;7295
Mondo Systems;6376
findtheDOT;3137
Monisys Limited;5632
Montalvo Systems;7604
Finger Lakes Instrumentation, LLC;3864
Finger System Inc.;4254
UNITEK TECHNOLOGY CORPORATION;5304
Fimet;2065
MMELECTRONICS;3337
MobileAria;3842
Weldon Technologies, Inc.;4986
Mobile Doctor Co., Ltd.;5912
MNBT Co., Ltd.;6333
MMGEAR Co., Ltd.;4828
Fiso Technologies, Inc.;4803
Mobiltex Data Ltd.;7538
MM ‐ Manager Memory;2557
Fluid Imaging Technologies, Inc;6539
ML Electronics Ltd.;2411
Florida Probe, Inc.;2460
Mocom Softeare GmbH & Co. KG;1875
Modern Marketing Concepts Inc.;6638
FitSense Technology, Inc.;6435
FitzSimons Automation;3251
MODAFUN, Inc.;7028
Unitop New Technology Co., Ltd.;6615
FLEETWOOD ELECTRONICS LTD.;7250
Flight Link Inc.;3626
MOBOTIX AG;7596
Flexion Systems Ltd.;1779
Flexiworld Technologies, Inc.;5525
Mobitek Communication Corp.;5621
Mobinnova Corp.;6906
Mobilygen Corporation;6890
Moral Follow System Co., Ltd.;4914
MODACOM CO., LTD.;7864
MTI Instruments;6653
Multigon Industries;3089
Multi Channel Systems MCS GmbH;7718
Muller & Sebastiani Elektronik GmbH;2603
MTT Corporation;6318
Far Touch Inc.;4561
Unitac Co., Ltd.;4564
FARO Technologies INC.;2826
MULTIMEDIA GAMES, INC.;6057
FarSite Communications Limited;6909
Fascinating Electronics, Inc.;4863
FASL LLC.;4969
Fasstech;3959
Fargo Electronics, Inc.;2480
Willnet Inc.;1925
EZ PROTOTYPES;7232
EZMAX CO., LTD.;4082
Westar Corporation;5198
F&D Feinwerk‐Und Drucktechnik GmbH;7790
Wessex Advanced Switching Products Ltd.;7215
F.J. Tieman BV;1944
FALCOM GmbH;3988
Fa. Hydrotechnik;3185
Falco Electronics Mexico;4738
FACTS Engineering LLC;4948
Fairbanks Scales;2919
Multiplex Engineering Inc.;6152
Wessa Engineering;7280
MULTIPLE ACCESS COMMUNICATIONS LTD.;7536
FAIRLIGHT ESP;2487
MSilicon Electronics, Inc.;5615
F3 Inc.;6205
Mortara Instrument, Inc.;5617
United Keys, Inc.;5863
Motion Control i Västerås AB;6872
Moteurs LEROY SOMER;7525
mStation;7701
Festo AG & Co. KG;7721
Feig Electronic GmbH;2737
FHC., Inc. Frederick Haer & Co. 4089
FHLP;2042
Morphy Planning & Co., Ltd;3070
Moreton Bay;2245
Moravian Instruments, Inc.;4935
FES LLC;7753
FEC Inc.;4635
mSilica Inc.;7695
MPMan.com, Inc.;2658
MPMAN;7342
FASY SPA;7399
FATAR, S.r.l.;5781
MPC Products;4875
FDI Matelec;4210
MOTOSOFT b.v.;7297
wenglor sensoric gmbh;5930
MPB Communications;7273
Federal Signal Vama S.A.;7023
Feedback Instruments Ltd;3374
Feeling Technology Corp.;7511
MP3Car.com Inc;6846
Mitutoyo Corporation;4071
FDK CORPORATION;4833
FUJIFILM RECORDING MEDIA GmbH;7445
WEBSYNC Co., Ltd.;6701
Fujian Newland Auto‐ID Tech. Co., Ltd.;7851
MicroStone Corporation;7424
MicroSpeed Inc;2439
University of Geneva;2746
Fujitsu LSI Technology Ltd.;5906
MICRORISC S.R.O.;7654
Microprocess Ingenierie;1672
Microplex Printware AG;4669
Fujitsu Australia Limited;6977
Micropi Elettronica;4200
Fujitsu Denso Ltd.;3595
MICRONIX CORPORATION;5883
Miyoshi Corp.;3464
Microscan Systems, Inc.;6007
Microtronic AG;7685
MIDAS TECHNOLOGY;7655
Midas Lab Inc.;4651
Frontier Information Enterprise, Inc.5864
Universal Laser Systems;4291
MICROVISION;5258
Wegener Communications;6468
FRWD Technologies Ltd.;6737
MicroStrain, Inc.;6555
Ftech Co., Ltd.;5340
Fuji Photo Film USA;6844
Microtrac, Inc.;7067
Fueltech Ind. & Com. Prod. Elet. Ltda.;7262
Universal Remote Control, Inc.;7669
Microtech International, Inc.;1967
Fuji Data System Co., Ltd.;3598
WEG Equipamentos Elétricos S.A. ‐ Automação;6599
Web Technology Corp;6122
Microflip, Inc;1871
Microlink Corporation;2548
Microlink Communications Inc.;4878
Fundamental Software Incorporated;5124
MICROLAB;2149
Microjet Technology Co., Ltd.;6129
Fujitsu General Limited;2234
Furuno Electric Co., Ltd.;3815
Microlynx Systems Ltd.;1730
Futaba Corporation;4104
microEngineering Labs, Inc.;6214
Microdowell SRL;1885
MICRODIA Ltd.;5425
Future Internet;3957
Future Networks, Inc.;2656
Microft Co., Ltd.;2782
Micronet Corporation;5475
Fukasawa Co.;7236
Fukko System Co., Ltd.;4627
Microlink Systems;4842
Micromed Biotecnologia Ltda.;5350
Weatherford;5778
University of Kansas;2565
Micromap Corporation;6654
Full Enterprise Corp.;1856
MicroMade Galka i Drozdz sp.j;5035
FUKOKU INDUSTRY CO., LTD.;5181
Mitechno Co., Ltd.;3784
Fortress U&T Ltd.;1964
Mit System Co., Ltd.;3786
Fortune Electronics & Plastic (International) Ltd.;2602
MISUZU INDUSTRIES CORPORATION;6921
Fronius International GmbH;4126
Forvus Research Inc.;3152
MIR‐Medical International Research;5419
Weinzierl Engineering GmbH;3703
Miranda Technologies Inc.;6744
Foss Tecator AB;1731
Foster Flight, Inc.;6019
Misawa Homes Co., Ltd.;2985
Formac GmbH;6141
EYESPYFX;4546
Focus Electronics;1458
Unitron Group;6988
Mitsui Zosen Systems Research Inc.;4237
MITSUI & CO., LTD.;4843
MITSUBISHI PRECISION CO., LTD.;6227
Force Control Industries Inc.;4902
Fortemedia, Inc.;5004
MITS Electronics;5132
Formats Unlimited, Inc.;5911
Mitsubishi Electric Engineering Co., Ltd.;4755
FORMOSA TELETEK CORPORATION;4851
Forsis GmbH;7891
Mitsubishi Elec. Micro‐Computer App. Software Co.3437
Fourier Systems Ltd.;7948
Force Dimension LLC;5201
Mikrodidakt AB;6320
MIRAD;2572
FREEBOX SA;4331
Mimic Technologies Inc.;5302
Million Tech Dev. Ltd.;5693
Millennia Systems, Inc.;2210
Mikrolab Entwicklungsgesellschaft fur Elektroniksysteme;6936
Mind Logic Co., Ltd.;6688
FREETRON COM LTD.;4960
Mindready Solutions (NI) Ltd.;3666
Mikrap AG;4513
Miglia Technology Ltd.;6387
MIGHT Co., Ltd.;7704
Freewide Inc.;6410
Weibel Scientific A/S;3122
Midtronics, Inc.;6429
Miyama, Inc.;7622
FreeSystems Pte Ltd;2924
FPGA Information;3217
Midian Production Distribution;1781
Weinmann Geraete fuer Medizen GmbH+Co. KG;6064
MIPSYS;2076
Foveon Inc.;4063
Minato Electronics, Inc.;4081
Fr. Sauter AG;6347
MINELAB ELECTRONICS PTY LTD.;7278
Mindtell Inc.;4120
Mindtech Limited;5667
Frank Audiodata;2308
Franklin Electric Co., Inc.;5860
Minicom Advanced Systems;7024
Network Suginami Kokoto;2008
Emutec Inc.;6139
Unicos Corporation;5542
NEURICAM SPA;5603
Neuralog, Inc.;2895
Encentuate Pte. Ltd.;4577
Neuf Cegetel;6931
Enforce Device Inc.;7345
ENDRA Inc.;7591
EMTEC Elektronische Messtechnik GmbH;7282
Network Security Technology Co.;3169
ENENSYS Technologies;5974
Netsushin Co., Ltd.;7459
Unidata;2532
NETENRICH INC.;5938
NetworkFab Corporation;3533
EMPIRISOFT CORPORATION;5969
Westech Korea Inc.;5238
New Scale Technologies;6359
New Motion International Co., Ltd;1812
New Media Life;6704
EMPEG Ltd;2127
E‐MU Systems, Inc., d.b.a. E‐MU/ENSONIQ;3534
Empirical Systems;4692
Neurosoft, Inc.;2926
New Image Co., Ltd.;6716
EMS (European) LTD.;6603
NEW AFA TECHNOLOGY CO., LTD;2809
EMS Dr. Thomas Wuensche;4822
Neurotec;3601
Eng Resource Inc;3369
NEO ELECTRONICS (HK) CO., LIMITED;7439
Esterline Mason;6389
Neopost;2442
NEONUMERIC;7713
ETA S.A. Manufacture Horlogere Suisse 5775
ETANI ELECTRONICS CO., LTD.;6958
E‐Tech, Inc.;2066
Enfora, Inc.;7884
Neopost Technologies;6286
Ethics Organization of Computer Software;4396
Nemo‐Q International AB;6712
Needham's Electronics Inc;3148
NEC‐Mitsubishi Electric Visual Systems Corp.;3990
WideView Technology Inc.;5290
Eten Information Systems Co., Ltd.;4198
NERA SATCOM ASA;2786
Netcraft (Pty) Ltd.;2590
Engineered Audio, LLC.;4510
Netcom Sicherheitstechnik GmbH;7835
Uniden Corporation;6501
Net Insight AB;6302
Net & Sys Co., Ltd.;3572
Entner Electronics KEG;6747
NEOTECHKNO;7183
NEOREX Co., Ltd.;2964
Ensure Technologies, Inc.;2600
W‐IE‐NE‐R, Plein & Baus GmbH;5852
Ensyc Technologies;6335
Enter Tech Co., Ltd;5907
Net Eyes, Inc.;2046
Elmak Ltd.;6321
NIHON UNICA CORPORATION;6891
Nihon Kohden Corporation;1679
ELITRONIC s.r.o.;4330
NIHON DENJI SOKKI CO., LTD.;4021
ELLAB A/S;4150
Nihon Dengyo Kosaku Co., Ltd.;6417
ELPRO‐BUCHS AG;6990
Nihon Culture‐soft Service Co., Ltd.;3384
Elias Technology, Inc.;4563
ELMEX COMPANY Ltd.;3836
ELMO COMPANY, LIMITED;2465
Elmos Co., Ltd.;6533
ELNEC s.r.o.;5011
Nielsen Media Research;4975
EMKA Technologies;6508
ellipsis INC.;7598
ELENTEC CO., LTD.;4090
Dataq Instruments, Inc.;1667
ELECTRO‐SYSTEM Co., Ltd.;3460
Electrox;7034
ELEKTRINA d.o.o., podjetje za razvoj elektronike;6757
Elektron Music Machines AB;6453
Elite Co., Ltd.;6980
NIIGATA SEIMITSU CO., LTD.;7087
ELESTA GmbH;6502
Elesys Inc.;1673
NIKON‐TRIMBLE CO., LTD.;5489
Nike, Inc.;4524
ELGA LabWater (VWS UK LTD);6717
William Demant Holding A/S;3818
Nidek Co., Ltd.;2752
U‐Medica Inc.;4178
EMCON Emanation Control Limited;7486
EmbeddedFusion Ltd.;7075
NextEngine, Inc.;4244
Next Step Solutions Limited;7991
NEXVU TECHNOLOGIES, Inc.;6621
eMDee Technology, Inc.;6673
Nexio Co., Ltd.;6256
Newson Engineering NV;5413
NewSight;6492
Newport Media, Inc.;7154
Newport Corporation;4173
EMC Corporation;7039
ELTRONIC SOLUTION A/S;7876
Elprotronic Inc.;5269
Nidec‐Shimpo Corp.;1998
Nidec Nemicon Corporation;5391
Nida Corporation;3684
NextWindow Limited;6438
Eltech Solutions Inc.;3298
Nexus Technology Inc.;5814
ELV Elektronik AG;6383
Wildseed Ltd.;4866
Nicolet Biomedical Inc., a Viasys Healthcare Co.;14468
Nicety Technologies Inc.;5537
eMachines, inc;4108
Eumitcom Technology Inc.;3420
Elster Group;7209
Evermore Innovations;6253
EssNet Interactive AB;5566
NAC Image Technology Incorporated;5237
N.V. Nederlandsche Apparatenfabriek Nedap;7842
Everbee Networks;5311
Evolis;3913
NAD Electronics International/A Div. of Lenbrook Ind.;6062
Wha Shin Co., Ltd.;7357
Myway Labs Co., Ltd.;6888
MyungMin Systems, Inc.;7886
MYTECS Co., Ltd.;6924
Evertz Microsystems Ltd.;2102
NEC San‐ei Instruments, Ltd.;2461
Evergreen Systems International;1514
Esko‐Graphics;4467
ESE Corporate;5639
ESEC SA;3880
Nakayo Telecommunication, Inc.;2109
Esel International Company Ltd.;3253
Nakamichi;2805
Eshed Robotec;2545
NAKAJIMA ALL Co., Ltd.;6175
Essilor International;5024
Eskape Labs;2040
Essential Products, Inc.;11799
Nagano Tectron Co., Ltd;6343
Nagano Oki Electric Co., Ltd.;2980
NaftEL Technologies LTD.;2142
Whelen Engineering Company Inc.;4220
NADEX Co., Ltd.;5158
MYCOM, INC.;5659
Naito Densei Machida Mfg. Co., Ltd.;4790
Musicbird;2418
Music Playground Inc.;2909
Musetel Co., Ltd.;4224
UniqueICs, LLC;4944
Extenex Corporation;3231
Musicus GmbH;4752
Extraordinary Technologies Pty. Ltd.‐Trading as Halcro;5381
Extreme Speed;4442
Muscle Corporation;4864
Extron Electronics;7394
exxact GmbH;7755
Musashi Co., Ltd.;6569
Muro Co., Ltd;6332
MUSE Inc.;6618
MV Circuit Design, Inc.;7005
Evoluent LLC;6780
Evolution Technologies, Inc.;4856
Evolve Communications;4316
EX COMPANY LIMITED;6393
EXAKTIME INC.;7361
EXPAN Electronics Co., Ltd.;3841
musicobo;6570
MUTOH EUROPE N.V.;3120
Musitronics GmbH;3165
EXEO SYSTEMS;7565
Exfo Electro‐Optical Engineering Inc.;6345
Namco Limited;2970
EXAR CORPORATION ‐ JAPAN;8015
NAVENTO TECHNOLOGIES;7142
Event Electronics, LLC;2885
NAVIUS CO., LTD.;4253
Navionics Inc.;6301
esd electronics gmbh;2740
NAVICO;7386
Evation.com;2710
Union Biometrica;3026
Eone Inc.;3358
Nautilus Hyosung;6773
Natural Point;4893
NATSU Corporation Limited;2231
NAVIGON AG;7210
NDA Technologies, Inc.;3206
EURESYS S.A.;2820
EURINTEL;7766
NEC Electronics (Europe) GmbH;3244
UNIMTEC Co., Ltd.;7185
Eurochannels Holding B.V.;6216
EVC electronic GmbH;7061
ndd Medizintechnik AG;3840
N‐CRYPT, Inc.;6733
Eurosmart;5784
Eurosoft (UK) Ltd.;5500
EUROTECH;7534
Eutectics Inc.;3709
NCI/Newcomb Company, Inc.;3929
National Rejectors, Inc. GmbH;5469
nDezign, Inc.;6379
UNIPULSE Corporation;3985
Epicenter, Inc.;6814
Ergotron, Inc.;6932
NanoDrop Technologies, Inc.;7008
Erich Jaeger GmbH;2845
NANOBASE;7841
Eridon Corporation;5851
Ernst Reiner GmbH & Co. KG;3971
Unique Medical Co., Ltd.;6564
ESA MESSTECHNIK GMBH;2114
ESA, Inc.;5567
Esaote/Pie Medical Equipment;4937
NAMOS;7949
Escherlogic Inc.;4928
Eule Industrie‐ & Datentechnik GmbH & Co. KG;2491
Nanjing Qinheng Microelectronics Co., Ltd.;6790
NATIONAL HYBRID, INC.;7692
NAKI INTERNATIONAL;4363
Epos Development Ltd.;6284
Union Data Corporation;3397
e‐Practical Solutions;7707
NANOPTIX INC.;3855
Union Community Co., Ltd.;6246
equinux AG;7468
NanoSystem Solutions, Inc.;6424
ERCO Leuchten GmbH;5435
Surface Optics Corporation;4249
Zaptronix Ltd;2812
American Microsystems Inc.;1328
American Anko Co.;4980
All Ring Tech Co., Ltd.;4705
Altium Limited;7052
ALTRA;1319
TA HSING INDUSTRIES LTD.;3738
Airborn Connectors;1313
Alation Systems, Inc.;2320
Taiko Denki Co., Ltd.;2939
AirSpeak Inc.;3379
Tai Yip Electrical Co., Ltd.;5519
Theta Link Corporation;3783
System General Corp.;3659
Think Outside, Inc.;3459
System Connection, Inc;3005
System Support Co., Ltd.;2792
Zenith Data Systems;1153
SYSTEC Co., Ltd.;2293
SyQuest Technology;1876
Alcatel Mobile Phones;1331
ALECTRONIC LIMITED;7187
Antonio Precise Products Manufactory Ltd.;7382
Stewart Connector;1159
Aopen Inc.;4095
Strong Man Enterprise Co., Ltd.;1864
Strobe Data, Inc.;4718
Stream Labs;5056
StarShine Technology Corp.4504
STARRIVER TECHNOLOGY CO., LTD.;5232
Appairent Technologies, Inc.;4905
Appliances Corp.;5300
Steinberg Soft‐und Hardware GmbH;2638
Amphenol‐Tuchel Electronics GmbH;6677
TiePie engineering;3638
Sun Light Application Co., Ltd.;4797
AmTRAN Technology Co., Ltd.;1908
Super Gate Technology Co., LTD;1493
SuperGate Technologies;4017
AMI Semiconductor Inc.;3810
Super Link Electronics Co., Ltd.;3432
Sunrise Telecom, Inc.;2937
Analog Devices Canada Ltd.4368
ZACCESS Systems;3002
Andros Incorporated;6089
AnexTEK Global Inc.;6201
TiMedia Technology Co., Ltd.;1573
Summus, Ltd.;2343
ANAM S&T Co., Ltd.;1365
And‐Or Logic;3435
Animeta Systems Inc.;4736
ACC Microelectronics;1252
ACCARIO Inc.;7328
Telematics International, Inc.;1109
ABIT Computer Corporation 3777
abKey ptd ltd.;5438
Acer Advanced Labs, Inc.;1180
Acer, Inc.(2);1070
Acetek Technology Co., Ltd.;3859
TEDAS AG;3404
Telia Research AB;1214
Ace Cad Enterprise Co., Ltd.;1120
AccuSport International, Inc.;6338
Accu‐Automation Corp.;3700
ZyDAS Technology Corporation;2766
TEXTECH INTERNATIONAL LTD.5578
Telmax Communications;3016
Telson Electronics Co., Ltd.;4453
AACOM CORPORATION;4025
Tellert Elektronik GmbH;3605
Tecmar;2700
Ten X Technology Inc.;5786
Tenovis GmbH & Co., KG;4052
A Global Partner Corporation;3689
ZNK Corporation;1815
Tasking Software Inc.;1576
Tanic Electroics Ltd.;5765
TAMURA CORPORATION;3743
Taugagreining HF (2);1595
Taugagreining HF;1078
Advanced Peripheral Laboratories;1145
Tamagawa Seiki Co., Ltd.;3521
Advanced Technetix, Inc.;6867
Advanced Tracking Technologies, Inc.;6174
Advanced Peripherals Technologies, Inc.;6076
Taiwin Electronics Co., Ltd.;6763
Aichi Micro Intelligent Corporation;3825
AESP;1142
AIMEX Corporation;2524
Timex Corporation;3266
Takaotec;3548
Agere Systems Netherland BV;3406
Tamarack Inc.;3547
Actiontec Electronics, Inc.;5736
Technoimagia Co., Ltd.;4503
Techwin Corporation;1594
ACTC;1301
Technology Testing Lab;4133
Techpoint Electric Wire & Cable Co., Ltd.;4950
TechnoVision;3457
Technovas Co., Ltd.;4515
TCL MOBILE COMMUNICATION CO., LTD.;4981
adp corporation;7380
Adirondack Wire & Cable;2422
Advanced Digital Broadcast Ltd.;2953
ADLink Technology Inc.;2915
Advanced Flash Memory Card Technology Ltd.;5337
Shintake Sangyo Co., Ltd.;4698
Be Incorporated;1956
Beckhoff Gmbh;2424
Shining Technology, Inc.;2318
Siemens Electromechanical;1013
BBWM Corp.;5219
Shin‐Etsukaken Co., Ltd.;4226
Toptronic Industrial Co., Ltd.;10393
Torcon Instruments Inc.;4870
Zhong Ming Wire Cable Technology (Xiamen) Co., Ltd.;6784
Tokyo Sokuteikizai Co., Ltd.;5501
SHIN‐EI Sangyo Co., Ltd.;2929
Silutia, Inc.;2534
Ayuttha Technology Corp.;4895
Zida Technologies Limited;1577
B.U.G., Inc.;1992
BARACODA;5963
Sigma Koki Co., Ltd. Technology Center;2952
Bantam Interactive Technologies;4454
Tokheim Corporation;1895
Silicon Motion, Inc.;3098
Ballracing Developments Ltd.;3780
Verari Systems, Inc.;6810
Shenzhen MD Electric Co., Ltd.;6939
Shanghai Simax Micro‐electronics Co., Ltd.;5209
Sheng Xiang Investment Ltd.;3585
Trazer Technologies Inc.;3481
Tremon Enterprises Co., Ltd.;1817
Zeustech Company Limited;4899
BMS International Beheer N.V.;4180
Boca Research, Inc.;2181
Bodatong Technology (Shenzhen) Co., Ltd.;7373
Service & Quality Technology Co., Ltd.;2770
ServerEngines LLC;6340
TOYO Corporation;3043
Benwin;2670
Bestronic Industry Co., Ltd.;6128
Toucan Systems Limited;1210
Transmeta Corporation;21581
Toshiba Electronics Taiwan Corp.;1213
Shian Hwi Plug Parts, Plastic Factory3506
Trackerball;1922
SourceQuest, Inc.;5365
Ascom Powerline Communications Ltd.;3704
Ascom Telecommunications Ltd.;3467
Specialix;1156
Somagic, Inc.;7304
Assembly Tech. Co., Ltd.;5307
Asiamajor Inc.;5220
Sony Computer Entertainment Europe;5141
Ascor Inc.;3392
Yueqing Longhua Electronics Factory;4765
ARESCOM;2549
Tinius Olsen Testing Machine Co., Inc.;4428
Yukyung Technologies Co, Ltd;6418
Aptio Products Inc.;2002
Standard Microsystems Corp. (1);1326
AquaSensors LLC;5698
Springer Design, Inc.;25600
APT Technologies Inc.;2176
Spectrum Signal Processing Inc.;1434
Arrow Strong Electronics CO. LTD;2736
Sportbug.com, Inc;2887
Ariston Technologies;1822
Assistive Technology, Inc.;3004
Authenex, Inc.;4318
SL International Ltd.;6902
Aureal Semiconductor;1877
Smart Card Technologies Co., Ltd.;2473
AVEX Technologies, Inc.;5695
